FrameSize,Timestamp,SessionID
14510,52812,1-STAND-BLUE
14514,52875,1-STAND-BLUE
14333,52953,1-STAND-BLUE
14181,53015,1-STAND-BLUE
14151,53078,1-STAND-BLUE
14428,53156,1-STAND-BLUE
14416,53218,1-STAND-BLUE
14256,53281,1-STAND-BLUE
14167,53359,1-STAND-BLUE
13960,53421,1-STAND-BLUE
13889,53500,1-STAND-BLUE
13711,53578,1-STAND-BLUE
14046,53656,1-STAND-BLUE
14024,53718,1-STAND-BLUE
13944,53796,1-STAND-BLUE
13782,53875,1-STAND-BLUE
14082,53937,1-STAND-BLUE
14305,54000,1-STAND-BLUE
14162,54078,1-STAND-BLUE
14393,54156,1-STAND-BLUE
14124,54234,1-STAND-BLUE
13905,54312,1-STAND-BLUE
13687,54375,1-STAND-BLUE
13804,54453,1-STAND-BLUE
13808,54515,1-STAND-BLUE
13842,54593,1-STAND-BLUE
13924,54656,1-STAND-BLUE
13989,54718,1-STAND-BLUE
13944,54796,1-STAND-BLUE
13897,54875,1-STAND-BLUE
13785,54937,1-STAND-BLUE
13700,55000,1-STAND-BLUE
13574,55078,1-STAND-BLUE
13075,55140,1-STAND-BLUE
12820,55218,1-STAND-BLUE
12730,55281,1-STAND-BLUE
12753,55359,1-STAND-BLUE
12611,55437,1-STAND-BLUE
12120,55500,1-STAND-BLUE
12416,55562,1-STAND-BLUE
12440,55640,1-STAND-BLUE
12624,55703,1-STAND-BLUE
12470,55781,1-STAND-BLUE
11995,55843,1-STAND-BLUE
12150,55921,1-STAND-BLUE
12050,55984,1-STAND-BLUE
11724,56062,1-STAND-BLUE
11937,56125,1-STAND-BLUE
12155,56187,1-STAND-BLUE
12271,56265,1-STAND-BLUE
12092,56343,1-STAND-BLUE
11812,56406,1-STAND-BLUE
11498,56484,1-STAND-BLUE
11964,56562,1-STAND-BLUE
11839,56640,1-STAND-BLUE
11685,56703,1-STAND-BLUE
11875,56765,1-STAND-BLUE
11715,56828,1-STAND-BLUE
11700,56906,1-STAND-BLUE
11824,56968,1-STAND-BLUE
12186,57046,1-STAND-BLUE
12274,57109,1-STAND-BLUE
12414,57187,1-STAND-BLUE
12323,57250,1-STAND-BLUE
12530,57328,1-STAND-BLUE
12898,57390,1-STAND-BLUE
12780,57468,1-STAND-BLUE
12901,57531,1-STAND-BLUE
13084,57609,1-STAND-BLUE
13021,57671,1-STAND-BLUE
13055,57750,1-STAND-BLUE
12899,57828,1-STAND-BLUE
13110,57890,1-STAND-BLUE
13000,57968,1-STAND-BLUE
13039,58031,1-STAND-BLUE
13028,58109,1-STAND-BLUE
13125,58171,1-STAND-BLUE
12823,58250,1-STAND-BLUE
12779,58312,1-STAND-BLUE
12364,58390,1-STAND-BLUE
12453,58453,1-STAND-BLUE
12732,58531,1-STAND-BLUE
12506,58609,1-STAND-BLUE
12625,58671,1-STAND-BLUE
12677,58750,1-STAND-BLUE
12749,58796,1-STAND-BLUE
12819,58859,1-STAND-BLUE
12712,58921,1-STAND-BLUE
12795,59000,1-STAND-BLUE
12839,59062,1-STAND-BLUE
12499,59140,1-STAND-BLUE
12638,59218,1-STAND-BLUE
12863,59281,1-STAND-BLUE
12693,59359,1-STAND-BLUE
12896,59437,1-STAND-BLUE
12818,59500,1-STAND-BLUE
12764,59578,1-STAND-BLUE
12844,59640,1-STAND-BLUE
12871,59718,1-STAND-BLUE
12741,59796,1-STAND-BLUE
12641,59875,1-STAND-BLUE
12723,59937,1-STAND-BLUE
12702,60031,1-STAND-BLUE
12497,60125,1-STAND-BLUE
12432,60203,1-STAND-BLUE
12311,60281,1-STAND-BLUE
12269,60328,1-STAND-BLUE
12143,60390,1-STAND-BLUE
12278,60468,1-STAND-BLUE
12319,60531,1-STAND-BLUE
12318,60609,1-STAND-BLUE
12296,60671,1-STAND-BLUE
12258,60750,1-STAND-BLUE
12291,60828,1-STAND-BLUE
12271,60890,1-STAND-BLUE
12077,60968,1-STAND-BLUE
12149,61031,1-STAND-BLUE
12158,61109,1-STAND-BLUE
12183,61171,1-STAND-BLUE
12009,61250,1-STAND-BLUE
12068,61312,1-STAND-BLUE
12140,61390,1-STAND-BLUE
11962,61468,1-STAND-BLUE
12002,61531,1-STAND-BLUE
12018,61609,1-STAND-BLUE
12138,61687,1-STAND-BLUE
12183,61750,1-STAND-BLUE
12183,61828,1-STAND-BLUE
12252,61890,1-STAND-BLUE
12272,61968,1-STAND-BLUE
12290,62031,1-STAND-BLUE
12209,62109,1-STAND-BLUE
12224,62187,1-STAND-BLUE
12240,62265,1-STAND-BLUE
12186,62328,1-STAND-BLUE
12506,62406,1-STAND-BLUE
12771,62468,1-STAND-BLUE
13170,62546,1-STAND-BLUE
13172,62625,1-STAND-BLUE
13436,62687,1-STAND-BLUE
13346,62765,1-STAND-BLUE
13479,62843,1-STAND-BLUE
13571,62906,1-STAND-BLUE
13742,62968,1-STAND-BLUE
13816,63046,1-STAND-BLUE
13826,63125,1-STAND-BLUE
13514,63187,1-STAND-BLUE
13590,63265,1-STAND-BLUE
13822,63343,1-STAND-BLUE
13729,63406,1-STAND-BLUE
13732,63484,1-STAND-BLUE
13694,63562,1-STAND-BLUE
13840,63625,1-STAND-BLUE
13857,63703,1-STAND-BLUE
13708,63765,1-STAND-BLUE
13678,63843,1-STAND-BLUE
13540,63906,1-STAND-BLUE
13806,63984,1-STAND-BLUE
13679,64062,1-STAND-BLUE
13709,64140,1-STAND-BLUE
13966,64203,1-STAND-BLUE
13979,64281,1-STAND-BLUE
13540,64359,1-STAND-BLUE
13734,64437,1-STAND-BLUE
13525,64515,1-STAND-BLUE
13704,64593,1-STAND-BLUE
13384,64671,1-STAND-BLUE
13738,64750,1-STAND-BLUE
13555,64812,1-STAND-BLUE
13510,64890,1-STAND-BLUE
13466,64968,1-STAND-BLUE
13683,65046,1-STAND-BLUE
13610,65140,1-STAND-BLUE
13733,65203,1-STAND-BLUE
13697,65281,1-STAND-BLUE
13628,65359,1-STAND-BLUE
13683,65421,1-STAND-BLUE
13548,65500,1-STAND-BLUE
13584,65562,1-STAND-BLUE
13434,65640,1-STAND-BLUE
13579,65703,1-STAND-BLUE
13501,65765,1-STAND-BLUE
13428,65843,1-STAND-BLUE
13429,65921,1-STAND-BLUE
13441,66000,1-STAND-BLUE
13580,66062,1-STAND-BLUE
13553,66140,1-STAND-BLUE
13319,66218,1-STAND-BLUE
13363,66281,1-STAND-BLUE
13416,66343,1-STAND-BLUE
13562,66421,1-STAND-BLUE
13554,66484,1-STAND-BLUE
13449,66562,1-STAND-BLUE
13435,66640,1-STAND-BLUE
13420,66703,1-STAND-BLUE
13449,66781,1-STAND-BLUE
13347,66859,1-STAND-BLUE
13355,66921,1-STAND-BLUE
13299,66984,1-STAND-BLUE
13127,67062,1-STAND-BLUE
13289,67125,1-STAND-BLUE
13220,67203,1-STAND-BLUE
13197,67265,1-STAND-BLUE
13139,67343,1-STAND-BLUE
13178,67406,1-STAND-BLUE
13337,67484,1-STAND-BLUE
13236,67562,1-STAND-BLUE
13116,67625,1-STAND-BLUE
13405,67703,1-STAND-BLUE
13382,67781,1-STAND-BLUE
13231,67843,1-STAND-BLUE
13218,67921,1-STAND-BLUE
13275,67984,1-STAND-BLUE
13315,68062,1-STAND-BLUE
13475,68125,1-STAND-BLUE
13454,68203,1-STAND-BLUE
13402,68265,1-STAND-BLUE
13587,68343,1-STAND-BLUE
13580,68406,1-STAND-BLUE
13746,68484,1-STAND-BLUE
13663,68562,1-STAND-BLUE
13520,68625,1-STAND-BLUE
13409,68703,1-STAND-BLUE
13377,68781,1-STAND-BLUE
13527,68859,1-STAND-BLUE
13651,68921,1-STAND-BLUE
13610,69000,1-STAND-BLUE
13544,69078,1-STAND-BLUE
13740,69140,1-STAND-BLUE
13741,69218,1-STAND-BLUE
13671,69296,1-STAND-BLUE
13456,69359,1-STAND-BLUE
13666,69437,1-STAND-BLUE
13555,69500,1-STAND-BLUE
13670,69578,1-STAND-BLUE
13600,69640,1-STAND-BLUE
13577,69718,1-STAND-BLUE
13618,69781,1-STAND-BLUE
13454,69843,1-STAND-BLUE
13729,69921,1-STAND-BLUE
13424,70000,1-STAND-BLUE
13664,70078,1-STAND-BLUE
13757,70140,1-STAND-BLUE
13869,70218,1-STAND-BLUE
13685,70281,1-STAND-BLUE
13477,70359,1-STAND-BLUE
13616,70421,1-STAND-BLUE
13517,70484,1-STAND-BLUE
13429,70562,1-STAND-BLUE
13574,70640,1-STAND-BLUE
13417,70718,1-STAND-BLUE
13754,70796,1-STAND-BLUE
13653,70859,1-STAND-BLUE
13622,70937,1-STAND-BLUE
13444,71000,1-STAND-BLUE
13711,71078,1-STAND-BLUE
13506,71156,1-STAND-BLUE
13462,71218,1-STAND-BLUE
13695,71296,1-STAND-BLUE
13284,71359,1-STAND-BLUE
13431,71437,1-STAND-BLUE
13488,71500,1-STAND-BLUE
13682,71578,1-STAND-BLUE
13529,71656,1-STAND-BLUE
13487,71718,1-STAND-BLUE
13887,71796,1-STAND-BLUE
13869,71875,1-STAND-BLUE
13704,71937,1-STAND-BLUE
14023,72015,1-STAND-BLUE
13854,72078,1-STAND-BLUE
13854,72156,1-STAND-BLUE
13842,72218,1-STAND-BLUE
13608,72296,1-STAND-BLUE
13705,72375,1-STAND-BLUE
13649,72453,1-STAND-BLUE
13577,72515,1-STAND-BLUE
13749,72593,1-STAND-BLUE
13562,72656,1-STAND-BLUE
13689,72718,1-STAND-BLUE
13778,72796,1-STAND-BLUE
13752,72843,1-STAND-BLUE
13919,72921,1-STAND-BLUE
13812,72984,1-STAND-BLUE
13888,73046,1-STAND-BLUE
14015,73125,1-STAND-BLUE
13902,73203,1-STAND-BLUE
13947,73265,1-STAND-BLUE
13927,73328,1-STAND-BLUE
13822,73406,1-STAND-BLUE
13824,73484,1-STAND-BLUE
13674,73546,1-STAND-BLUE
13731,73625,1-STAND-BLUE
13765,73703,1-STAND-BLUE
13872,73781,1-STAND-BLUE
13717,73843,1-STAND-BLUE
13703,73921,1-STAND-BLUE
13567,74000,1-STAND-BLUE
13746,74062,1-STAND-BLUE
13883,74125,1-STAND-BLUE
13720,74203,1-STAND-BLUE
13673,74281,1-STAND-BLUE
13671,74359,1-STAND-BLUE
13870,74421,1-STAND-BLUE
14049,74500,1-STAND-BLUE
13823,74562,1-STAND-BLUE
13681,74640,1-STAND-BLUE
13702,74703,1-STAND-BLUE
13637,74781,1-STAND-BLUE
13935,74859,1-STAND-BLUE
13877,74937,1-STAND-BLUE
13782,75000,1-STAND-BLUE
13580,75078,1-STAND-BLUE
13641,75156,1-STAND-BLUE
13662,75218,1-STAND-BLUE
13505,75296,1-STAND-BLUE
13520,75375,1-STAND-BLUE
13836,75437,1-STAND-BLUE
13905,75515,1-STAND-BLUE
13949,75593,1-STAND-BLUE
13859,75656,1-STAND-BLUE
14155,75734,1-STAND-BLUE
14008,75796,1-STAND-BLUE
13793,75875,1-STAND-BLUE
13991,75937,1-STAND-BLUE
14026,76015,1-STAND-BLUE
13904,76078,1-STAND-BLUE
13688,76140,1-STAND-BLUE
13753,76218,1-STAND-BLUE
13680,76296,1-STAND-BLUE
13633,76375,1-STAND-BLUE
13705,76468,1-STAND-BLUE
13666,76531,1-STAND-BLUE
13754,76609,1-STAND-BLUE
13518,76687,1-STAND-BLUE
13817,76765,1-STAND-BLUE
13481,76828,1-STAND-BLUE
13596,76906,1-STAND-BLUE
13552,76968,1-STAND-BLUE
13372,77046,1-STAND-BLUE
13467,77125,1-STAND-BLUE
13474,77187,1-STAND-BLUE
13446,77250,1-STAND-BLUE
13619,77328,1-STAND-BLUE
13825,77390,1-STAND-BLUE
13785,77468,1-STAND-BLUE
13724,77546,1-STAND-BLUE
13752,77609,1-STAND-BLUE
13701,77687,1-STAND-BLUE
13936,77750,1-STAND-BLUE
13748,77828,1-STAND-BLUE
13789,77906,1-STAND-BLUE
13715,77968,1-STAND-BLUE
13847,78046,1-STAND-BLUE
13671,78125,1-STAND-BLUE
13910,78187,1-STAND-BLUE
13975,78265,1-STAND-BLUE
13985,78328,1-STAND-BLUE
13881,78406,1-STAND-BLUE
13866,78484,1-STAND-BLUE
13945,78546,1-STAND-BLUE
13725,78625,1-STAND-BLUE
13779,78703,1-STAND-BLUE
13532,78765,1-STAND-BLUE
13702,78843,1-STAND-BLUE
13741,78906,1-STAND-BLUE
13726,78984,1-STAND-BLUE
13533,79046,1-STAND-BLUE
13589,79109,1-STAND-BLUE
13600,79187,1-STAND-BLUE
13606,79265,1-STAND-BLUE
13475,79328,1-STAND-BLUE
13763,79406,1-STAND-BLUE
13524,79484,1-STAND-BLUE
13545,79546,1-STAND-BLUE
13566,79609,1-STAND-BLUE
13471,79687,1-STAND-BLUE
13550,79750,1-STAND-BLUE
13490,79843,1-STAND-BLUE
13331,79906,1-STAND-BLUE
13373,79968,1-STAND-BLUE
13365,80046,1-STAND-BLUE
13274,80109,1-STAND-BLUE
13492,80203,1-STAND-BLUE
13520,80265,1-STAND-BLUE
13472,80343,1-STAND-BLUE
13509,80406,1-STAND-BLUE
13638,80484,1-STAND-BLUE
13442,80562,1-STAND-BLUE
13534,80625,1-STAND-BLUE
13666,80687,1-STAND-BLUE
13551,80765,1-STAND-BLUE
13509,80843,1-STAND-BLUE
13513,80906,1-STAND-BLUE
13517,80984,1-STAND-BLUE
13490,81046,1-STAND-BLUE
13406,81125,1-STAND-BLUE
13483,81203,1-STAND-BLUE
13425,81265,1-STAND-BLUE
13392,81328,1-STAND-BLUE
13510,81406,1-STAND-BLUE
13609,81468,1-STAND-BLUE
13634,81546,1-STAND-BLUE
13631,81609,1-STAND-BLUE
13675,81671,1-STAND-BLUE
13662,81750,1-STAND-BLUE
13623,81828,1-STAND-BLUE
13261,81890,1-STAND-BLUE
13420,81968,1-STAND-BLUE
13369,82031,1-STAND-BLUE
13315,82109,1-STAND-BLUE
13474,82171,1-STAND-BLUE
13491,82250,1-STAND-BLUE
13413,82328,1-STAND-BLUE
13478,82390,1-STAND-BLUE
13372,82468,1-STAND-BLUE
13458,82546,1-STAND-BLUE
13373,82609,1-STAND-BLUE
13452,82687,1-STAND-BLUE
13348,82750,1-STAND-BLUE
13463,82828,1-STAND-BLUE
13309,82890,1-STAND-BLUE
13543,82968,1-STAND-BLUE
13493,83031,1-STAND-BLUE
13385,83109,1-STAND-BLUE
13488,83171,1-STAND-BLUE
13466,83234,1-STAND-BLUE
13521,83296,1-STAND-BLUE
13456,83375,1-STAND-BLUE
13410,83437,1-STAND-BLUE
13537,83515,1-STAND-BLUE
13620,83593,1-STAND-BLUE
13661,83656,1-STAND-BLUE
13563,83734,1-STAND-BLUE
13818,83796,1-STAND-BLUE
13694,83875,1-STAND-BLUE
13582,83937,1-STAND-BLUE
13402,84000,1-STAND-BLUE
13364,84078,1-STAND-BLUE
13396,84140,1-STAND-BLUE
13465,84218,1-STAND-BLUE
13491,84296,1-STAND-BLUE
13229,84359,1-STAND-BLUE
13496,84437,1-STAND-BLUE
13516,84500,1-STAND-BLUE
13539,84578,1-STAND-BLUE
13523,84640,1-STAND-BLUE
13564,84718,1-STAND-BLUE
13599,84796,1-STAND-BLUE
13560,84859,1-STAND-BLUE
13489,84937,1-STAND-BLUE
13606,85000,1-STAND-BLUE
13711,85078,1-STAND-BLUE
13693,85140,1-STAND-BLUE
13640,85218,1-STAND-BLUE
13597,85296,1-STAND-BLUE
13669,85359,1-STAND-BLUE
13495,85437,1-STAND-BLUE
13772,85500,1-STAND-BLUE
13689,85578,1-STAND-BLUE
13790,85640,1-STAND-BLUE
13773,85703,1-STAND-BLUE
13716,85781,1-STAND-BLUE
13618,85843,1-STAND-BLUE
13598,85921,1-STAND-BLUE
13501,86000,1-STAND-BLUE
13590,86062,1-STAND-BLUE
13592,86125,1-STAND-BLUE
13644,86203,1-STAND-BLUE
13560,86265,1-STAND-BLUE
13549,86343,1-STAND-BLUE
13613,86421,1-STAND-BLUE
13617,86484,1-STAND-BLUE
13626,86578,1-STAND-BLUE
13726,86671,1-STAND-BLUE
13338,86765,1-STAND-BLUE
13443,86859,1-STAND-BLUE
12991,86937,1-STAND-BLUE
13076,87015,1-STAND-BLUE
13189,87109,1-STAND-BLUE
12824,87203,1-STAND-BLUE
12609,87281,1-STAND-BLUE
12676,87343,1-STAND-BLUE
12573,87421,1-STAND-BLUE
12523,87500,1-STAND-BLUE
12622,87562,1-STAND-BLUE
12515,87640,1-STAND-BLUE
12640,87703,1-STAND-BLUE
12607,87781,1-STAND-BLUE
12556,87843,1-STAND-BLUE
12636,87906,1-STAND-BLUE
12693,87984,1-STAND-BLUE
12996,88062,1-STAND-BLUE
12952,88125,1-STAND-BLUE
13023,88187,1-STAND-BLUE
13058,88265,1-STAND-BLUE
13309,88343,1-STAND-BLUE
13457,88406,1-STAND-BLUE
13412,88484,1-STAND-BLUE
13500,88562,1-STAND-BLUE
13736,88625,1-STAND-BLUE
13610,88703,1-STAND-BLUE
13713,88765,1-STAND-BLUE
13468,88843,1-STAND-BLUE
13631,88921,1-STAND-BLUE
13598,88984,1-STAND-BLUE
13812,89062,1-STAND-BLUE
13717,89140,1-STAND-BLUE
13637,89218,1-STAND-BLUE
13790,89281,1-STAND-BLUE
13634,89343,1-STAND-BLUE
13658,89406,1-STAND-BLUE
13925,89484,1-STAND-BLUE
13836,89562,1-STAND-BLUE
13731,89640,1-STAND-BLUE
13924,89703,1-STAND-BLUE
13811,89796,1-STAND-BLUE
13764,89859,1-STAND-BLUE
13677,89937,1-STAND-BLUE
13667,90015,1-STAND-BLUE
13898,90078,1-STAND-BLUE
13980,90156,1-STAND-BLUE
13758,90234,1-STAND-BLUE
13588,90296,1-STAND-BLUE
13857,90375,1-STAND-BLUE
14169,90453,1-STAND-BLUE
13909,90531,1-STAND-BLUE
13731,90593,1-STAND-BLUE
13697,90671,1-STAND-BLUE
13964,90734,1-STAND-BLUE
14181,90812,1-STAND-BLUE
13989,90890,1-STAND-BLUE
14227,90968,1-STAND-BLUE
14116,91046,1-STAND-BLUE
13958,91109,1-STAND-BLUE
13870,91187,1-STAND-BLUE
13760,91265,1-STAND-BLUE
13812,91328,1-STAND-BLUE
13841,91406,1-STAND-BLUE
13924,91468,1-STAND-BLUE
13954,91546,1-STAND-BLUE
13846,91625,1-STAND-BLUE
14197,91703,1-STAND-BLUE
13979,91781,1-STAND-BLUE
14099,91843,1-STAND-BLUE
13839,91921,1-STAND-BLUE
13951,92000,1-STAND-BLUE
13923,92078,1-STAND-BLUE
13972,92140,1-STAND-BLUE
13785,92218,1-STAND-BLUE
13773,92296,1-STAND-BLUE
14025,92359,1-STAND-BLUE
13663,92437,1-STAND-BLUE
13719,92515,1-STAND-BLUE
13749,92578,1-STAND-BLUE
13910,92656,1-STAND-BLUE
13807,92734,1-STAND-BLUE
14093,92796,1-STAND-BLUE
13966,92875,1-STAND-BLUE
14072,92937,1-STAND-BLUE
13985,93015,1-STAND-BLUE
14059,93078,1-STAND-BLUE
14018,93140,1-STAND-BLUE
13884,93203,1-STAND-BLUE
13934,93281,1-STAND-BLUE
13812,93343,1-STAND-BLUE
13673,93421,1-STAND-BLUE
13694,93484,1-STAND-BLUE
13707,93546,1-STAND-BLUE
13792,93609,1-STAND-BLUE
13629,93671,1-STAND-BLUE
13714,93750,1-STAND-BLUE
13426,93812,1-STAND-BLUE
13463,93875,1-STAND-BLUE
13702,93953,1-STAND-BLUE
13648,94015,1-STAND-BLUE
13505,94093,1-STAND-BLUE
13505,94156,1-STAND-BLUE
13679,94234,1-STAND-BLUE
13439,94296,1-STAND-BLUE
13514,94359,1-STAND-BLUE
13678,94421,1-STAND-BLUE
13657,94500,1-STAND-BLUE
13628,94562,1-STAND-BLUE
13704,94640,1-STAND-BLUE
13465,94703,1-STAND-BLUE
13557,94781,1-STAND-BLUE
13619,94843,1-STAND-BLUE
13490,94906,1-STAND-BLUE
13691,94968,1-STAND-BLUE
13429,95046,1-STAND-BLUE
13332,95109,1-STAND-BLUE
13443,95171,1-STAND-BLUE
13839,95250,1-STAND-BLUE
13595,95312,1-STAND-BLUE
13872,95375,1-STAND-BLUE
13787,95453,1-STAND-BLUE
13439,95515,1-STAND-BLUE
13534,95593,1-STAND-BLUE
13553,95656,1-STAND-BLUE
13583,95718,1-STAND-BLUE
13508,95796,1-STAND-BLUE
13362,95859,1-STAND-BLUE
13338,95921,1-STAND-BLUE
13447,95984,1-STAND-BLUE
13367,96046,1-STAND-BLUE
13371,96109,1-STAND-BLUE
13199,96187,1-STAND-BLUE
13281,96265,1-STAND-BLUE
13338,96328,1-STAND-BLUE
13358,96390,1-STAND-BLUE
13530,96453,1-STAND-BLUE
13426,96515,1-STAND-BLUE
13375,96578,1-STAND-BLUE
13403,96656,1-STAND-BLUE
13567,96718,1-STAND-BLUE
13653,96781,1-STAND-BLUE
13665,96843,1-STAND-BLUE
13689,96921,1-STAND-BLUE
13804,96968,1-STAND-BLUE
13518,97031,1-STAND-BLUE
13534,97093,1-STAND-BLUE
13521,97171,1-STAND-BLUE
13645,97234,1-STAND-BLUE
13524,97312,1-STAND-BLUE
13560,97375,1-STAND-BLUE
13377,97437,1-STAND-BLUE
13242,97500,1-STAND-BLUE
13341,97562,1-STAND-BLUE
13410,97625,1-STAND-BLUE
13472,97687,1-STAND-BLUE
13354,97765,1-STAND-BLUE
13452,97828,1-STAND-BLUE
13381,97890,1-STAND-BLUE
13439,97953,1-STAND-BLUE
13355,98015,1-STAND-BLUE
13193,98078,1-STAND-BLUE
13494,98125,1-STAND-BLUE
13527,98218,1-STAND-BLUE
13662,98328,1-STAND-BLUE
13699,98406,1-STAND-BLUE
13714,98484,1-STAND-BLUE
13598,98562,1-STAND-BLUE
13715,98640,1-STAND-BLUE
13621,98718,1-STAND-BLUE
13457,98781,1-STAND-BLUE
13406,98843,1-STAND-BLUE
13371,98921,1-STAND-BLUE
13366,99000,1-STAND-BLUE
13513,99078,1-STAND-BLUE
13662,99171,1-STAND-BLUE
13760,99265,1-STAND-BLUE
13821,99343,1-STAND-BLUE
13792,99421,1-STAND-BLUE
13651,99500,1-STAND-BLUE
13477,99562,1-STAND-BLUE
13443,99625,1-STAND-BLUE
13351,99703,1-STAND-BLUE
13436,99765,1-STAND-BLUE
13516,99828,1-STAND-BLUE
13463,99890,1-STAND-BLUE
13483,99953,1-STAND-BLUE
13529,100031,1-STAND-BLUE
13502,100109,1-STAND-BLUE
13500,100187,1-STAND-BLUE
13649,100265,1-STAND-BLUE
13427,100328,1-STAND-BLUE
13482,100390,1-STAND-BLUE
13321,100453,1-STAND-BLUE
13455,100531,1-STAND-BLUE
13472,100593,1-STAND-BLUE
13415,100656,1-STAND-BLUE
13675,100734,1-STAND-BLUE
13631,100796,1-STAND-BLUE
13644,100875,1-STAND-BLUE
13524,100937,1-STAND-BLUE
13612,101015,1-STAND-BLUE
13485,101078,1-STAND-BLUE
13802,101140,1-STAND-BLUE
13672,101218,1-STAND-BLUE
13784,101281,1-STAND-BLUE
13669,101359,1-STAND-BLUE
13633,101437,1-STAND-BLUE
13736,101500,1-STAND-BLUE
13837,101578,1-STAND-BLUE
13680,101656,1-STAND-BLUE
13509,101718,1-STAND-BLUE
13586,101796,1-STAND-BLUE
13637,101875,1-STAND-BLUE
13528,101953,1-STAND-BLUE
13670,102015,1-STAND-BLUE
13466,102078,1-STAND-BLUE
13521,102156,1-STAND-BLUE
13388,102218,1-STAND-BLUE
13364,102296,1-STAND-BLUE
13463,102375,1-STAND-BLUE
13649,102437,1-STAND-BLUE
13756,102515,1-STAND-BLUE
13754,102578,1-STAND-BLUE
13673,102656,1-STAND-BLUE
13922,102718,1-STAND-BLUE
13688,102796,1-STAND-BLUE
13760,102859,1-STAND-BLUE
13648,102937,1-STAND-BLUE
13471,103000,1-STAND-BLUE
13557,103078,1-STAND-BLUE
13558,103140,1-STAND-BLUE
13574,103218,1-STAND-BLUE
13497,103296,1-STAND-BLUE
13448,103359,1-STAND-BLUE
13522,103437,1-STAND-BLUE
13563,103515,1-STAND-BLUE
13474,103578,1-STAND-BLUE
13561,103640,1-STAND-BLUE
13611,103718,1-STAND-BLUE
13576,103781,1-STAND-BLUE
13581,103859,1-STAND-BLUE
13549,103937,1-STAND-BLUE
13584,104000,1-STAND-BLUE
13528,104078,1-STAND-BLUE
13485,104156,1-STAND-BLUE
13394,104218,1-STAND-BLUE
13573,104296,1-STAND-BLUE
13526,104359,1-STAND-BLUE
13578,104437,1-STAND-BLUE
13372,104515,1-STAND-BLUE
13405,104578,1-STAND-BLUE
13586,104656,1-STAND-BLUE
13446,104734,1-STAND-BLUE
13480,104796,1-STAND-BLUE
13418,104875,1-STAND-BLUE
13719,104937,1-STAND-BLUE
13498,105015,1-STAND-BLUE
13374,105078,1-STAND-BLUE
13417,105156,1-STAND-BLUE
13470,105218,1-STAND-BLUE
13531,105296,1-STAND-BLUE
13360,105375,1-STAND-BLUE
13490,105437,1-STAND-BLUE
13540,105515,1-STAND-BLUE
13513,105593,1-STAND-BLUE
13411,105656,1-STAND-BLUE
13357,105734,1-STAND-BLUE
13354,105796,1-STAND-BLUE
13339,105875,1-STAND-BLUE
13474,105937,1-STAND-BLUE
13439,106015,1-STAND-BLUE
13416,106093,1-STAND-BLUE
13231,106156,1-STAND-BLUE
13276,106234,1-STAND-BLUE
13194,106296,1-STAND-BLUE
13351,106375,1-STAND-BLUE
13530,106453,1-STAND-BLUE
13301,106531,1-STAND-BLUE
13326,106593,1-STAND-BLUE
13470,106671,1-STAND-BLUE
13537,106734,1-STAND-BLUE
13450,106812,1-STAND-BLUE
13613,106875,1-STAND-BLUE
13399,106953,1-STAND-BLUE
13372,107015,1-STAND-BLUE
13620,107093,1-STAND-BLUE
13502,107156,1-STAND-BLUE
13509,107234,1-STAND-BLUE
13654,107312,1-STAND-BLUE
13474,107375,1-STAND-BLUE
13585,107453,1-STAND-BLUE
13428,107531,1-STAND-BLUE
13589,107593,1-STAND-BLUE
13530,107656,1-STAND-BLUE
13520,107734,1-STAND-BLUE
13458,107796,1-STAND-BLUE
13626,107875,1-STAND-BLUE
13560,107937,1-STAND-BLUE
13626,108000,1-STAND-BLUE
13434,108078,1-STAND-BLUE
13417,108140,1-STAND-BLUE
13427,108218,1-STAND-BLUE
13319,108281,1-STAND-BLUE
13461,108359,1-STAND-BLUE
13365,108421,1-STAND-BLUE
13436,108500,1-STAND-BLUE
13293,108562,1-STAND-BLUE
13413,108640,1-STAND-BLUE
13311,108718,1-STAND-BLUE
13172,108781,1-STAND-BLUE
13300,108859,1-STAND-BLUE
13350,108921,1-STAND-BLUE
13590,108984,1-STAND-BLUE
13340,109062,1-STAND-BLUE
13333,109125,1-STAND-BLUE
13489,109203,1-STAND-BLUE
13544,109265,1-STAND-BLUE
13250,109343,1-STAND-BLUE
13503,109406,1-STAND-BLUE
13581,109484,1-STAND-BLUE
13311,109546,1-STAND-BLUE
13540,109609,1-STAND-BLUE
13542,109687,1-STAND-BLUE
13453,109750,1-STAND-BLUE
13411,109828,1-STAND-BLUE
13615,109890,1-STAND-BLUE
13677,109968,1-STAND-BLUE
13716,110031,1-STAND-BLUE
13654,110109,1-STAND-BLUE
13540,110171,1-STAND-BLUE
13650,110234,1-STAND-BLUE
13597,110312,1-STAND-BLUE
13697,110375,1-STAND-BLUE
13609,110453,1-STAND-BLUE
13346,110531,1-STAND-BLUE
13604,110593,1-STAND-BLUE
13631,110671,1-STAND-BLUE
13605,110734,1-STAND-BLUE
13606,110812,1-STAND-BLUE
13374,110875,1-STAND-BLUE
13463,110953,1-STAND-BLUE
13471,111015,1-STAND-BLUE
13299,111078,1-STAND-BLUE
13308,111156,1-STAND-BLUE
13508,111218,1-STAND-BLUE
13277,111281,1-STAND-BLUE
13303,111359,1-STAND-BLUE
